data,titulo,classificacao,justificativa,link
05/11/2024,CNU: candidato tem até hoje para contestar nota preliminar de títulos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/cnu-candidato-pode-contestar-nota-preliminar-de-titulos-ate-hoje
05/11/2024,Acordo fixa que Samarco indenizará atraso na reconstrução de distritos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/acordo-fixa-que-samarco-indenizara-atraso-na-reconstrucao-de-distritos
05/11/2024,Caso Samarco: novo acordo pode afetar ação inglesa; agenda não muda,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/caso-samarco-novo-acordo-pode-afetar-acao-inglesa-agenda-nao-muda
05/11/2024,Caso Samarco: criação de fundos busca destravar reparação após 9 anos,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/caso-samarco-criacao-de-fundos-busca-destravar-reparacao-apos-9-anos
05/11/2024,Delegado da PF é confirmado no comando da Interpol,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/delegado-da-pf-e-confirmado-no-comando-da-interpol
05/11/2024,Rádio Nacional transmite clássicos do Campeonato Brasileiro,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/radio-nacional-transmite-classicos-do-campeonato-brasileiro
05/11/2024,Décimo voo da FAB com 213 repatriados do Líbano chega a São Paulo,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/decimo-voo-da-fab-com-213-repatriados-do-libano-chega-sao-paulo
05/11/2024,Governo espanhol declara Valência área gravemente afetada por temporal,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/governo-espanhol-declara-valencia-area-gravemente-afetada-por-temporal
05/11/2024,PF investiga suposto envolvimento de jogador com manipulação em aposta,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/pf-investiga-suposto-envolvimento-de-jogador-com-manipulacao-em-aposta
05/11/2024,Resultado das eleições definirá política externa dos Estados Unidos,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/resultado-das-eleicoes-definira-politica-externa-dos-eua
05/11/2024,Marilena Chauí discute democracia e mundo digital no DR com Demori,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/marilena-chaui-discute-democracia-mundo-digital-no-dr-com-demori
05/11/2024,Mega-Sena sorteia nesta terça-feira prêmio acumulado em R$ 127 milhões,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/mega-sena-sorteia-nesta-terca-feira-premio-acumulado-em-r-127-milhoes
05/11/2024,Começa hoje Semana Nacional de Ciência e Tecnologia,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/comeca-hoje-semana-nacional-de-ciencia-e-tecnologia
05/11/2024,Kamala ou Trump: EUA decidem nesta terça vencedor da eleição,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/kamala-ou-trump-eua-decidem-nesta-terca-vencedor-da-eleicao
05/11/2024,Série B: Paysandu supera Ponte Preta de virada por 2 a 1,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/serie-b-paysandu-supera-ponte-preta-de-virada-por-2-1
05/11/2024,Agência Brasil vence 4º Prêmio Einstein+Admirados de Saúde,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/agencia-brasil-vence-4o-premio-einsteinadmirados-de-saude
05/11/2024,Corinthians vence clássico com o Palmeiras para se afastar do Z4,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/corinthians-vence-classico-com-o-palmeiras-para-se-afastar-do-z4
06/11/2024,"Após cinco anos de aumento, desmatamento no Cerrado tem queda",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/apos-cinco-anos-de-aumento-desmatamento-no-cerrado-tem-queda
06/11/2024,"Desmatamento na Amazônia cai 30,6% em um ano",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/desmatamento-na-amazonia-cai-306-com-menor-area-desmatada-desde-2015
06/11/2024,Petrobras não vai mais colocar à venda subsidiária de biocombustíveis,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/petrobras-nao-vai-mais-colocar-venda-subsidiaria-de-biocombustiveis
06/11/2024,Sauber contrata Gabriel Bortoleto para temporadas 2025 e 2026,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/sauber-contrata-gabriel-bortoleto-para-temporadas-2025-e-2026
06/11/2024,"Pacote de corte de gastos pode ser anunciado nesta quinta, diz Haddad",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/pacote-de-corte-de-gastos-pode-ser-anunciado-nesta-quinta-diz-haddad
06/11/2024,"Kamala Harris reconhece derrota, mas promete continuar lutando",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/kamala-harris-reconhece-derrota-mas-promete-continuar-lutando
06/11/2024,Ministério do Esporte lança campanha para promover paz no futebol,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/ministerio-do-esporte-lanca-campanha-para-promover-paz-no-futebol
06/11/2024,Entidades criticam elevação dos juros básicos da economia,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/entidades-criticam-elevacao-de-juros-basicos
06/11/2024,Recuperações judiciais de empresas aumentam no terceiro trimestre,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/recuperacoes-judiciais-de-empresas-aumentam-no-terceiro-trimestre
06/11/2024,STF valida emenda que flexibilizou regime de contratação de servidores,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/stf-valida-emenda-que-flexibilizou-regime-de-contratacao-de-servidores
06/11/2024,"Procon-SP multa Enel em mais R$ 13,3 milhões",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/procon-sp-multa-enel-em-mais-r-133-milhoes
06/11/2024,Rogério Andrade será transferido para presídio federal em MS,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/rogerio-andrade-sera-transferido-para-presidio-federal-em-ms
06/11/2024,Black Friday: maioria dos consumidores deve gastar de R$ 201 a R$ 500,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/black-friday-maioria-dos-consumidores-deve-gastar-de-r-201-r-500
06/11/2024,STF adia decisão sobre lei que impõe restrições para laqueadura,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/stf-adia-decisao-sobre-lei-que-impoe-restricoes-para-laqueadura
06/11/2024,"Dólar cai para R$ 5,67 no dia do anúncio da eleição de Trump",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/dolar-cai-para-r-567-no-dia-do-anuncio-da-eleicao-de-trump
06/11/2024,Desempenho republicano pode facilitar aprovação de projetos de Trump,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/desempenho-republicano-pode-facilitar-aprovacao-de-projetos-de-trump
06/11/2024,"Copom eleva juros básicos da economia para 11,25% ao ano",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/copom-eleva-juros-basicos-da-economia-para-1125-ao-ano
06/11/2024,Chuva forte deixa cidade de São Paulo em estado de alerta,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/chuva-forte-deixa-cidade-de-sao-paulo-em-estado-de-alerta
06/11/2024,Toffoli nega pedido para encerrar processo da Lava Jato contra Cunha,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/toffoli-nega-pedido-para-encerrar-processo-da-lava-jato-contra-cunha
06/11/2024,Desvalorização de commodities faz superávit comercial cair em outubro,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/desvalorizacao-de-commodities-faz-superavit-comercial-cair-em-outubro
06/11/2024,"Eleição de Trump traz incertezas para o G20, dizem especialistas",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/eleicao-de-trump-traz-incertezas-para-o-g20-dizem-especialistas
06/11/2024,Menino de 4 anos é morto em suposto confronto entre PMs e criminosos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/menino-de-4-anos-e-morto-em-suposto-confronto-entre-pms-e-criminosos
06/11/2024,Agentes de saúde que trabalham com transporte próprio terão auxílio,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/saude/noticia/2024-11/agentes-de-saude-que-trabalham-com-transporte-proprio-terao-auxilio
06/11/2024,STF derruba lei que proibia vacinação compulsória contra covid,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/stf-derruba-lei-que-proibia-vacinacao-compulsoria-contra-covid
06/11/2024,Brasil tem aumento de até 3ºC na temperatura de algumas regiões,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/brasil-tem-aumento-de-ate-3oc-na-temperatura-de-algumas-regioes
06/11/2024,Supremo homologa acordo de reparação pela tragédia de Mariana,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/supremo-homologa-acordo-de-reparacao-pela-tragedia-de-mariana
06/11/2024,"Venda de veículos aumenta 21,6% em outubro, diz Anfavea",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/venda-de-veiculos-aumenta-216-em-outubro-diz-anfavea
06/11/2024,Estudantes já podem conferir locais de prova do Enade,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/educacao/noticia/2024-11/estudantes-ja-podem-conferir-locais-de-prova-do-enade
06/11/2024,Brasil ampliará produção de pescados em reservatório de hidrelétricas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/brasil-ampliara-producao-de-pescados-em-reservatorio-de-hidreletricas
06/11/2024,Suspeitos de fraudarem empréstimos da Caixa são investigados pela PF,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/suspeitos-de-fraudarem-emprestimos-da-caixa-sao-investigados-pela-pf
06/11/2024,Governo quer ampliar ensino de história e cultura afro-brasileira,SIM,Indicador em contexto político: violência política,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/governo-quer-ampliar-ensino-de-historia-e-cultura-afro-brasileira
06/11/2024,Cidades recebem Selo Unicef por ações para crianças e adolescentes,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/cidades-recebem-selo-unicef-por-acoes-para-criancas-e-adolescentes
06/11/2024,Líderes mundiais reagem à vitória de Trump nos Estados Unidos,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/lideres-mundiais-reagem-vitoria-de-trump-nos-estados-unidos
06/11/2024,Justiça determina soltura de dez dos 21 torcedores uruguaios no Rio,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/justica-determina-soltura-de-dez-dos-21-torcedores-uruguaios-no-rio
06/11/2024,Lula parabeniza Trump pela vitória nas presidenciais norte-americanas,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/politica/noticia/2024-11/lula-parabeniza-trump-pela-vitoria-nas-presidenciais-norte-americanas
06/11/2024,"Interpol detém 2,5 mil pessoas na maior operação contra tráfico humano",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/interpol-detem-2500-pessoas-na-maior-operacao-contra-trafico-humano
06/11/2024,Câmara Legislativa do DF promove debate sobre inovação e comunicação,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/camara-legislativa-do-df-promove-debate-sobre-inovacao-e-comunicacao
06/11/2024,SP: Zoológico comemora sucesso em reprodução de saguis-da-serra-escuro,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/meio-ambiente/noticia/2024-11/sp-zoologico-comemora-sucesso-em-reproducao-de-saguis-da-serra-escuro
06/11/2024,"Zelensky confirma ""primeiros combates"" com soldados norte-coreanos",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/zelensky-confirma-primeiros-combates-com-soldados-norte-coreanos
06/11/2024,São Paulo comemora Dia da Consciência Negra com atividades culturais,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/sao-paulo-comemora-dia-da-consciencia-negra-com-atividades-culturais
06/11/2024,"Diante do Fla, Cruzeiro busca primeira vitória com Diniz no Brasileiro",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/diante-do-fla-cruzeiro-busca-primeira-vitoria-com-diniz-no-brasileiro
06/11/2024,"Trilha de Letras, da TV Brasil, recebe escritora Socorro Acioli",NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/cultura/noticia/2024-11/trilha-de-letras-da-tv-brasil-recebe-escritora-socorro-acioli
06/11/2024,EUA: Republicanos ganham controle do Senado e obtêm ganhos na Câmara,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/eua-republicanos-ganham-controle-do-senado-e-obtem-ganhos-na-camara
06/11/2024,Copom decide nesta quarta em quanto eleva juros básicos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/economia/noticia/2024-11/copom-decide-nesta-quarta-em-quanto-eleva-juros-basicos
06/11/2024,"Trump declara vitória e fala em ""mandato sem precedentes""",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/trump-declara-vitoria-e-fala-em-mandato-sem-precedentes
06/11/2024,Bota supera o Vasco e amplia a vantagem na liderança do Brasileiro,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/bota-supera-o-vasco-e-amplia-vantagem-na-lideranca-do-brasileiro
06/11/2024,Botafogo-SP arranca vitória de 1 a 0 sobre o Brusque na Série B,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/botafogo-sp-arranca-vitoria-de-1-0-sobre-o-brusque-na-serie-b
06/11/2024,EUA iniciam apuração dos votos; resultado pode demorar dias,NÃO,"Notícia sobre outro país, não instabilidade política brasileira",https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/eua-iniciam-apuracao-das-urnas-resultado-pode-demorar-dias
06/11/2024,PGR recorre de decisão que anulou condenações de Dirceu,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/justica/noticia/2024-11/pgr-recorre-de-decisao-que-anulou-condenacoes-de-dirceu
07/11/2024,Espanha: autoridades confirmam 219 mortos e 93 desaparecidos,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/espanha-autoridades-confirmam-219-mortos-e-93-desaparecidos
07/11/2024,PF investiga golpes envolvendo investimentos em criptomoedas,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/pf-investiga-golpes-envolvendo-investimentos-em-criptomoedas
07/11/2024,Mega-Sena sorteia nesta quinta prêmio acumulado em R$ 140 milhões,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/mega-sena-sorteia-nesta-quinta-premio-acumulado-em-r-140-milhoes
07/11/2024,Estudo avalia disparidades no serviço público entre grandes cidades,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/geral/noticia/2024-11/estudo-avalia-disparidades-no-servico-publico-entre-grandes-cidades
07/11/2024,"Quase 90% dos mortos por policiais em 2023 eram negros, diz estudo",NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/quase-90-dos-mortos-por-policiais-em-2023-eram-negros-diz-estudo
07/11/2024,David Luiz marca de falta e Fla vence Cruzeiro em Belo Horizonte,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/david-luiz-marca-de-falta-e-fla-vence-cruzeiro-em-belo-horizonte
07/11/2024,Rebeca Andrade é anunciada como embaixadora dos Jogos da Juventude,NÃO,Notícia não é sobre política brasileira,https://agenciabrasil.ebc.com.br/esportes/noticia/2024-11/rebeca-andrade-e-anunciada-como-embaixadora-dos-jogos-da-juventude
07/11/2024,Cúpula dos parlamentos do G20 debate combate à desigualdade de gênero,NÃO,Não foram encontrados indicadores de instabilidade política,https://agenciabrasil.ebc.com.br/internacional/noticia/2024-11/cupula-dos-parlamentos-do-g20-debate-combate-desigualdade-de-genero
