"Titulo","Link","Data","Nota_Escala","Descricao_Nota","Justificativa","Passagens_Relevantes"
"Declaração de Osaka sobre Economia Digital","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-de-osaka-sobre-economia-digital","29/06/2019","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Nós, os Líderes da Alemanha, Arábia Saudita, Argentina, Austrália, Brasil, Canadá, China, Coréia do Sul, Estados Unidos, Federação Russa, França, Itália, Japão, México, Turquia, Reino Unido, União Europeia, Espanha, Chile, Holanda, Senegal, Singapura, Tailândia e Vietnã compartilham a | Afirmamos a importância de promover discussões políticas nacionais e internacionais para aproveitar todo o potencial dos dados e da economia digital para promover a inovação, para que possamos acompanhar o rápido crescimento da economia digital e maximizar os benefícios da digitalização e d | Hoje, juntamente com outros Membros da OMC que subscrevem a Declaração Conjunta sobre Comércio Eletrônico emitida em Davos, em 25 de janeiro de 2019, que conta com o apoio de 78 Membros da OMC, declaramos o lançamento da “Trilha de Osaka”, um processo que demonstra o nosso compromisso de promov"
"Declaração de Osaka dos Líderes do G20","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-de-osaka-dos-lideres-do-g20","29/06/2019","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","1. Nós, os Líderes do G20, reunimo-nos em Osaka, Japão, em 28 e 29 de junho de 2019, com vistas a realizar esforços conjuntos para tratar dos principais desafios econômicos globais. Nós trabalharemos juntos para promover o crescimento econômico global, aproveitando o poder da inovação tecno"
"Comunicado conjunto dos Presidentes dos Estados Partes do MERCOSUL e Estados Associados","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/comunicado-conjunto-dos-presidentes-dos-estados-partes-do-mercosul-e-estados-associados-2","17/07/2019","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Resaltaron que la plena vigencia de las instituciones democráticas y la observancia de los derechos humanos y libertades fundamentales son condiciones esenciales para el proceso de integración regional."
"Comércio Eletrônico na Organização Mundial do Comércio –Nota Conjunta dos Ministérios das Relações Exteriores e da Economia","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/comercio-eletronico-na-organizacao-mundial-do-comercio-nota-conjunta-dos-ministerios-das-relacoes-exteriores-e-da-economia","11/10/2019","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Brasil apresentou na segunda-feira, 7 de outubro, na Organização Mundial do Comércio (OMC), proposta acerca de disciplinas para a facilitação do comércio por meio de tecnologias digitais, a ser considerada nas negociações sobre comércio eletrônico em curso na organização. | O documento sugere diretrizes e recomendações de boas práticas para o uso de tecnologias da informação e da comunicação como meio de tornar mais eficiente a implementação das obrigações já assumidas no Acordo de Facilitação de Comércio da OMC. Trata de questões como o uso dessas tecn | A ativa participação do Brasil nas negociações sobre comércio eletrônico demonstra o inequívoco compromisso do País com a vitalidade e a relevância da OMC na economia do século 21."
"XI Cúpula do BRICS – Brasília, 13 e 14 de novembro de 2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/xi-cupula-do-brics-brasilia-13-e-14-de-novembro-de-2019","11/11/2019","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","O Brasil exerce, este ano, a presidência de turno do BRICS, sob o lema “Crescimento Econômico para um Futuro Inovador”. As áreas prioritárias de trabalho são: ciência, tecnologia e inovação; economia digital; aproximação entre o Conselho Empresarial do BRICS e o Novo Banco de Desenvolvimen"
"XI Cúpula do BRICS – Declaração de Brasília","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/declaracao-de-brasilia-11-cupula-do-brics","14/11/2019","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","2. Como líderes de nações vibrantes, reafirmamos nosso compromisso fundamental com o princípio da soberania, respeito mútuo e igualdade e com o objetivo comum de construir um mundo pacífico, estável e próspero. Esses conceitos, valores e objetivos fornecem uma base sólida e uma orientação | 3. Estamos satisfeitos com os resultados da presidência do BRICS de 2019 (Anexo 1). Recordamos as mais de cem reuniões realizadas este ano (Anexo 2). Saudamos as reuniões ministeriais e outras reuniões de alto nível realizadas este ano nas áreas de finanças, comércio, relações exteriores,  | 4. Saudamos, entre outras conquistas, o estabelecimento da Rede de Inovação do BRICS (iBRICS); a adoção da Nova Arquitetura em Ciência, Tecnologia e Inovação (CT&I), que será implementada por meio do Comitê Diretor de CT&I do BRICS, e os Termos de Referência da Plataforma de Cooperação e"
"MERCOSUL – Documentos adotados na Cúpula do Vale dos Vinhedos – Bento Gonçalves, 5 de dezembro de 2019","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/mercosul-documentos-adotados-na-cupula-do-vale-dos-vinhedos-bento-goncalves-5-de-dezembro-de-2019","05/12/2019","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","Documentos adotados na Cúpula do Vale dos Vinhedos:"
"Processo de adesão à Convenção de Budapeste - Nota Conjunta do Ministério das Relações Exteriores e do Ministério da Justiça e Segurança Pública","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2019/processo-de-adesao-a-convencao-de-budapeste-nota-conjunta-do-ministerio-das-relacoes-exteriores-e-do-ministerio-da-justica-e-seguranca-publica","11/12/2019","1","Soberania digital do Estado, garantias democráticas, direitos fundamentais, multilateralismo, multissetorialismo","A nota enfatiza soberania digital, direitos fundamentais, multilateralismo e abordagem multissetorial na governança da internet, alinhando-se à definição de Soberania Digital (Nota 1).","O Comitê de Ministros do Conselho da Europa convidou o Brasil a aderir à Convenção sobre Crimes Cibernéticos, também conhecida como Convenção de Budapeste, celebrada em 2001. O processo foi iniciado em julho último, quando o Governo brasileiro manifestou sua intenção de aderir ao instrume | Trata-se de iniciativa decorrente de trabalho de coordenação interinstitucional, constituído para esse fim, entre o Ministério das Relações Exteriores, a Polícia Federal (PF) e o Departamento de Recuperação de Ativos e Cooperação Jurídica Internacional (DRCI) – ambos do Ministério da Ju | O Ministro da Justiça e Segurança Pública, Sergio Moro, fez o pedido com base em pareceres técnicos da PF e do DRCI."
"III Conferência Ministerial Hemisférica de Luta contra o Terrorismo – Comunicado Conjunto","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/iii-conferencia-ministerial-hemisferica-de-luta-contra-o-terrorismo-comunicado-conjunto","20/01/2020","2","Foco principal na soberania e direitos, com alguma abertura para inovação","A nota foca em soberania e direitos (privacidade, proteção de dados) com abertura para cooperação em inovação e tecnologia digital, correspondendo a Predominantemente Soberanista (Nota 2).","Com a participação dos seguintes Estados: | Os governos participantes:"
"Cúpula extraordinária dos líderes do G20 - Declaração sobre COVID-19","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/cupula-extraordinaria-dos-lideres-do-g20-declaracao-sobre-covid-19","26/03/2020","3","Equilíbrio entre soberania/direitos e desenvolvimento/inovação (não puramente mercantil)","A nota apresenta equilíbrio entre cooperação em infraestrutura/tecnologia digital e preocupações com soberania, direitos ou regulação, configurando Modelo Misto (Nota 3).","Comprometemo-nos a tomar todas as medidas de saúde necessárias e buscar garantir financiamento adequado para conter a pandemia e proteger as pessoas, especialmente as mais vulneráveis. Compartilharemos informações oportunas e transparentes; trocaremos dados epidemiológicos e clínicos; compart"
"Declaração Conjunta Brasil-Uruguai sobre cooperação para estabelecimento de plataformas comuns de proteção ao consumidor","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/declaracao-conjunta-brasil-uruguai-sobre-cooperacao-para-estabelecimento-de-plataformas-comuns-de-protecao-ao-consumidor","15/07/2020","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Os governos da República Federativa do Brasil e da República Oriental do Uruguai, por intermédio, respectivamente, do Ministério da Justiça e Segurança Pública e do Ministério de Economia e Finanças, firmaram, em 13/07/2020, Convênio Interinstitucional para Implementação de Transferênci | O Uruguai é o segundo estado parte do MERCOSUL a firmar convênio para ter acesso à tecnologia e ao conhecimento da plataforma brasileira. Em 2019, concluiu-se entendimento similar com a Argentina. O plano de ação prevê assinatura, ainda neste ano, de instrumento análogo com o Paraguai."
"Assinatura do Memorando de Entendimento entre o Brasil e o Chile sobre Cooperação na área de Telecomunicações e Economia Digital","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2020/assinatura-do-memorando-de-entendimento-entre-o-brasil-e-o-chile-sobre-cooperacao-na-area-de-telecomunicacoes-e-economia-digital","24/07/2020","4","Foco principal na inovação e abertura de mercado, com alguma regulação estatal","A nota foca em inovação, abertura de mercado digital, investimentos e infraestrutura tecnológica com regulação estatal secundária, enquadrando-se em Predominantemente Liberal (Nota 4).","Os Ministros das Relações Exteriores do Brasil e do Chile, Ernesto Araújo e Teodoro Ribera Neumann, assinaram hoje, em videoconferência, o Memorando de Entendimento entre o Brasil e o Chile sobre Cooperação em Telecomunicações e Economia Digital. | O instrumento permitirá aprofundar a cooperação bilateral em áreas estratégicas para os dois países, tais como conexão digital, infraestrutura de telecomunicações, conectividade e fluxo de dados entre os dois países. O Memorando prevê, ainda, a cooperação em internet das coisas, 5G, int | O documento possibilitará, ainda, fortalecer e expandir o mercado digital regional, promover a convergência entre as agendas digitais da Aliança do Pacífico e do Mercosul, bem como interconectar o mercado digital regional com os mercados digitais de outros continentes."
