"Titulo","Data","Link","Justificativa","Passagens_Relevantes"
"Calendário de eventos entre 09 de janeiro e 15 de janeiro de 2017","06/01/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-23-e-31-de-dezembro-de-2018","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""12/JAN – Berlim, Alemanha. Conferência Conjunta com a OCDE ""Questões-chave para a Transformação Digital no G20"".""","12/JAN – Berlim, Alemanha. Conferência Conjunta com a OCDE ""Questões-chave para a Transformação Digital no G20""."
"Calendário de eventos entre 30 de janeiro e 5 de fevereiro de 2017","28/01/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-30-de-janeiro-e-05-de-fevereiro-de-2017","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...dos Grupos de Trabalho do Conselho da União Internacional de Telecomunicações (UIT) sobre a Implementação dos Resultados da Cúpula Mundial da Sociedade da Informação (CWG-WSIS) e sobre Questões de Políticas Públicas Internacionais afetas à Internet (CWG-Internet).""","...dos Grupos de Trabalho do Conselho da União Internacional de Telecomunicações (UIT) sobre a Implementação dos Resultados da Cúpula Mundial da Sociedade da Informação (CWG-WSIS) e sobre Questões de Políticas Públicas Internacionais afetas à Internet (CWG-Internet)."
"Calendário de eventos entre 23 de janeiro e 29 de janeiro de 2017","20/01/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-23-e-31-de-dezembro-de-2020","A nota aborda inclusão e acessibilidade digital de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""23 a 25/JAN – Genebra, Suíça. Reunião do Painel Intersessional da Comissão sobre Ciência e Tecnologia para o Desenvolvimento (CSTD) das Nações Unidas.""","23 a 25/JAN – Genebra, Suíça. Reunião do Painel Intersessional da Comissão sobre Ciência e Tecnologia para o Desenvolvimento (CSTD) das Nações Unidas. | 26 e 27/JAN – Genebra, Suíça. Segunda reunião do Grupo de Trabalho de Cooperação Aprimorada (WGEC) da Comissão sobre Ciência e Tecnologia para o Desenvolvimento (CSTD) das Nações Unidas."
"Calendário de eventos entre 06 de fevereiro e 12 de fevereiro de 2017","05/02/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-06-de-fevereiro-e-12-de-fevereiro-de-2017","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...dos Grupos de Trabalho do Conselho da União Internacional de Telecomunicações (UIT) sobre a Implementação dos Resultados da Cúpula Mundial da Sociedade da Informação (CWG-WSIS) e sobre Questões de Políticas Públicas Internacionais afetas à Internet (CWG-Internet).""","...dos Grupos de Trabalho do Conselho da União Internacional de Telecomunicações (UIT) sobre a Implementação dos Resultados da Cúpula Mundial da Sociedade da Informação (CWG-WSIS) e sobre Questões de Políticas Públicas Internacionais afetas à Internet (CWG-Internet)."
"Calendário de eventos entre 27 de fevereiro e 5 de março de 2017","24/02/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-27-de-fevereiro-e-5-de-marco-de-2017","A nota aborda governança da internet e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ""...Dia Africano da Alimentação Escolar.
  
  1º a 03/MAR – Genebra, Suíça. Reunião do Grupo Assessor Multissetorial (MAG) preparatória ao XII Fórum de Governança da Internet (IGF).""","...Dia Africano da Alimentação Escolar.
  
  1º a 03/MAR – Genebra, Suíça. Reunião do Grupo Assessor Multissetorial (MAG) preparatória ao XII Fórum de Governança da Internet (IGF). | 03/MAR – Berlim, Alemanha. Reunião da Força-Tarefa do G20 sobre Economia Digital."
"Direito à privacidade na era digital","24/03/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/direito-a-privacidade-na-era-digital","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""No marco da 34ª sessão do Conselho de Direitos Humanos das Nações Unidas (CDH), foi aprovada, por consenso, a resolução sobre o direito à privacidade na era digital, projeto apresentado pelo Brasil, em conjunto com Alemanha, Áustria, Liechtenstein, México e Suíça.""","No marco da 34ª sessão do Conselho de Direitos Humanos das Nações Unidas (CDH), foi aprovada, por consenso, a resolução sobre o direito à privacidade na era digital, projeto apresentado pelo Brasil, em conjunto com Alemanha, Áustria, Liechtenstein, México e Suíça. | A resolução, que já conta com o copatrocínio de 68 países de diferentes regiões, reafirma o direito à privacidade conforme previsto na Declaração Universal de Direitos Humanos e no Pacto Internacional de Direitos Civis e Políticos. | O documento do CDH conclama os estados a respeitar e proteger o direito à privacidade, a pôr fim a violações, a prover medidas efetivas de reparação e a assegurar que qualquer restrição ao direito à privacidade deverá respeitar os..."
"Calendário de eventos entre 27 de março e 02 de abril de 2017","24/03/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-27-de-marco-e-02-de-abril-de-2017","A nota aborda governança da internet e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ""27/MAR – Berlim, Alemanha. Reunião da Força-Tarefa do G20 em Economia Digital.""","27/MAR – Berlim, Alemanha. Reunião da Força-Tarefa do G20 em Economia Digital. | 27/MAR a 29/MAR – Brasília. Curso Jurídico da Escola de Governança da Internet no Brasil."
"Lançamento do Satélite Geoestacionário de Defesa e Comunicações (SGDC)","18/03/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/lancamento-do-satelite-geoestacionario-de-defesa-e-comunicacoes-sgdc","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...de Defesa e Comunicações (SGDC-1). O satélite permitirá ampliar a cobertura de internet de alta performance, no âmbito do Plano Nacional de Banda Larga (PNBL), da Telebrás, e trará maior soberania, independência e segurança às comunicações estratégicas do Brasil, particularmente aquelas...""","...de Defesa e Comunicações (SGDC-1). O satélite permitirá ampliar a cobertura de internet de alta performance, no âmbito do Plano Nacional de Banda Larga (PNBL), da Telebrás, e trará maior soberania, independência e segurança às comunicações estratégicas do Brasil, particularmente aquelas..."
"Calendário de eventos entre 20 e 26 de março de 2017","17/03/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-20-e-26-de-marco-de-2017","A nota aborda privacidade e proteção de dados pessoais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""23/MAR – Brasília. Oficina de Trabalho sobre Proteção de Direitos e Indústria de Dados Pessoais, organizada pelo Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC).""","23/MAR – Brasília. Oficina de Trabalho sobre Proteção de Direitos e Indústria de Dados Pessoais, organizada pelo Ministério da Ciência, Tecnologia, Inovações e Comunicações (MCTIC)."
"Calendário de eventos entre 13 de março e 19 de março de 2017","11/03/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-13-de-marco-e-19-de-marco-de-2017","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""15 a 17/MAR – Hong Kong, China. Reunião da Comissão de Banda Larga para o Desenvolvimento Sustentável da União Internacional de Telecomunicações (UIT) e Organização das Nações Unidas para a Educação, a Ciência e a...""","15 a 17/MAR – Hong Kong, China. Reunião da Comissão de Banda Larga para o Desenvolvimento Sustentável da União Internacional de Telecomunicações (UIT) e Organização das Nações Unidas para a Educação, a Ciência e a..."
"Calendário de eventos entre 03 de abril e 09 de abril de 2017","31/03/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-03-de-abril-e-09-de-abril-de-2017","A nota aborda governança da internet e infraestrutura digital e transformação tecnológica, aportando ao debate sobre governança digital global. Trecho-chave: ""03/ABR a 07/ABR – Rio de Janeiro. IX Escola do Sul em Governança da Internet (SSIG), sobre o tema Governança Sustentável da Internet.""","03/ABR a 07/ABR – Rio de Janeiro. IX Escola do Sul em Governança da Internet (SSIG), sobre o tema Governança Sustentável da Internet. | 06/ABR – Dusseldorf, Alemanha. Conferência Multissetorial sobre Economia Digital."
"Declaração Conjunta Emitida na Conclusão da 24ª Reunião Ministerial do BASIC sobre Mudança do Clima – Pequim, China, 11 de abril de 2017","17/04/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-emitida-na-conclusao-da-24-reuniao-ministerial-do-basic-sobre-mudanca-do-clima-pequim-china-11-de-abril-de-2017","A nota aborda regulação de plataformas e serviços digitais de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""...outcomes achieved at COP 22 in November 2016, which demonstrated the irreversible momentum behind the multilateral process and adopted the roadmap for the work required to operationalise the Paris Agreement from 2020. They expressed their appreciation to the Government of the Kingdom of...""","...outcomes achieved at COP 22 in November 2016, which demonstrated the irreversible momentum behind the multilateral process and adopted the roadmap for the work required to operationalise the Paris Agreement from 2020. They expressed their appreciation to the Government of the Kingdom of..."
"Calendário de eventos entre 1º e 7 de maio de 2017","28/04/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-1-e-7-de-maio-de-2017","A nota aborda inclusão e acessibilidade digital de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""03/MAI A 05/MAI – Genebra, Suíça. Terceira Reunião do Grupo de trabalho sobre Cooperação Aprimorada da Comissão de Ciência e Tecnologia para o Desenvolvimento das Nações Unidas (WGEC/CSTD).""","03/MAI A 05/MAI – Genebra, Suíça. Terceira Reunião do Grupo de trabalho sobre Cooperação Aprimorada da Comissão de Ciência e Tecnologia para o Desenvolvimento das Nações Unidas (WGEC/CSTD). | 05/MAI – Cairo, Egito. 20ª Reunião do Conselho de Coordenação da Comissão de Ciência e Tecnologia para o Desenvolvimento Sustentável no Sul (COMSATS)."
"Declaração Conjunta por ocasião da Visita do Presidente do Governo do Reino da Espanha ao Brasil – 24 e 25 de abril de 2017","24/04/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/declaracao-conjunta-por-ocasiao-da-visita-do-presidente-do-governo-do-reino-da-espanha-ao-brasil-24-e-25-de-abril-de-2017","A nota aborda infraestrutura digital e transformação tecnológica de forma específica. No tocante ao posicionamento do MRE, destaca-se: ""EDUCAÇÃO, CULTURA, SOCIEDADE DA INFORMAÇÃO E AGENDA DIGITAL""","EDUCAÇÃO, CULTURA, SOCIEDADE DA INFORMAÇÃO E AGENDA DIGITAL"
"Calendário de eventos entre 08 de maio e 14 de maio de 2017","05/05/2017","https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/calendario-de-eventos-entre-08-de-maio-a-14-de-maio-de-2017","A nota aborda privacidade e proteção de dados pessoais e inclusão e acessibilidade digital, aportando ao debate sobre governança digital global. Trecho-chave: ""08 a 12/MAI – Genebra, Suíça. 20ª Sessão Anual da Comissão de Ciência e Tecnologia para o Desenvolvimento da Organização das Nações Unidas (CSTD/ONU).""","08 a 12/MAI – Genebra, Suíça. 20ª Sessão Anual da Comissão de Ciência e Tecnologia para o Desenvolvimento da Organização das Nações Unidas (CSTD/ONU). | 10 a 11/MAI – Brasília. Seminário Internacional sobre Proteção de Dados Pessoais."
